city,city_ascii,lat,lng,country,iso2,iso3,admin_name,capital,population,id
Probolinggo,Probolinggo,-7.75,113.2167,Indonesia,ID,IDN,Jawa Timur,,223159,1360138476
Ciputat,Ciputat,-6.3111,106.7619,Indonesia,ID,IDN,Jawa Barat,,222186,1360204080
Thatta,Thatta,24.7461,67.9244,Pakistan,PK,PAK,Sindh,minor,220000,1586208265
Pangkalpinang,Pangkalpinang,-2.1333,106.1167,Indonesia,ID,IDN,Kepulauan Bangka Belitung,admin,218569,1360901919
Bitung,Bitung,1.4472,125.1978,Indonesia,ID,IDN,Sulawesi Utara,,218520,1360695939
Santo Tomas,Santo Tomas,14.08,121.18,Philippines,PH,PHL,Batangas,,218500,1608845898
Alor Setar,Alor Setar,6.1133,100.3729,Malaysia,MY,MYS,Kedah,admin,217000,1458273978
Banjarbaru,Banjarbaru,-3.4425,114.8325,Indonesia,ID,IDN,Kalimantan Selatan,,216600,1360085654
Valencia,Valencia,7.9042,125.0928,Philippines,PH,PHL,Bukidnon,,216546,1608418474
Chilas,Chilas,35.4194,74.0944,Pakistan,PK,PAK,Gilgit-Baltistan,minor,214000,1586064350
Mirpur Bhtoro,Mirpur Bhtoro,24.73,68.25,Pakistan,PK,PAK,Sindh,,210959,1586808713
Trece Martires City,Trece Martires City,14.28,120.87,Philippines,PH,PHL,Cavite,admin,210503,1608990723
Pagadian,Pagadian,7.8272,123.4364,Philippines,PH,PHL,Zamboanga del Sur,admin,210452,1608329397
Bukit Mertajam,Bukit Mertajam,5.363,100.4667,Malaysia,MY,MYS,Pulau Pinang,,210000,1458619046
Legazpi City,Legazpi City,13.13,123.73,Philippines,PH,PHL,Albay,admin,209533,1608693683
Panabo,Panabo,7.3,125.68,Philippines,PH,PHL,Davao del Norte,,209230,1608577408
Cikupa,Cikupa,-6.4947,106.6511,Indonesia,ID,IDN,Jawa Barat,,209140,1360462500
Lubuklinggau,Lubuklinggau,-3.2967,102.8617,Indonesia,ID,IDN,Sumatera Selatan,,208225,1360359449
Toledo,Toledo,10.38,123.65,Philippines,PH,PHL,Cebu,,207314,1608665464
Marawi City,Marawi City,8.0031,124.285,Philippines,PH,PHL,Lanao del Sur,admin,207010,1608812117
Dinājpur,Dinajpur,25.63,88.65,Bangladesh,BD,BGD,Rangpur,,206200,1050817445
San Carlos City,San Carlos City,15.9281,120.3489,Philippines,PH,PHL,Pangasinan,,205424,1608542323
Brahmanpara,Brahmanpara,23.6165,91.0679,Bangladesh,BD,BGD,Chattogram,,204691,1050744970
Ternate,Ternate,0.78,127.3819,Indonesia,ID,IDN,Maluku Utara,,204215,1360041663
Santa Ana,Santa Ana,14.58,121.012,Philippines,PH,PHL,Manila,,203598,1608404042
Mandi Burewala,Mandi Burewala,30.1592,72.6817,Pakistan,PK,PAK,Punjab,,203454,1586997587
Banjar,Banjar,-7.3695,108.5414,Indonesia,ID,IDN,Jawa Barat,minor,203417,1360289512
Tanjungpinang,Tanjungpinang,0.9188,104.4554,Indonesia,ID,IDN,Kepulauan Riau,admin,203008,1360990589
Madiun,Madiun,-7.63,111.5231,Indonesia,ID,IDN,Jawa Timur,,202544,1360921516
Tarakan,Tarakan,3.3,117.6333,Indonesia,ID,IDN,Kalimantan Utara,,201635,1360080072
Jacobabad,Jacobabad,28.2769,68.4514,Pakistan,PK,PAK,Sindh,minor,200815,1586964444
Kabankalan,Kabankalan,9.98,122.82,Philippines,PH,PHL,Negros Occidental,,200198,1608697923
Lahad Datu,Lahad Datu,5.0464,118.336,Malaysia,MY,MYS,Sabah,,199830,1458472057
Martapura,Martapura,-3.45,114.8333,Indonesia,ID,IDN,Kalimantan Selatan,minor,198239,1360139854
Segamat,Segamat,2.5148,102.8158,Malaysia,MY,MYS,Johor,,197762,1458022258
Sawangan,Sawangan,-6.4086,106.7647,Indonesia,ID,IDN,Jawa Barat,,197170,1360017411
Koronadal,Koronadal,6.5,124.85,Philippines,PH,PHL,South Cotabato,,195398,1608000651
Maharagama,Maharagama,6.848,79.9265,Sri Lanka,LK,LKA,Western,,195355,1144551969
Tanauan,Tanauan,14.08,121.15,Philippines,PH,PHL,Batangas,,193936,1608053818
Gorontalo,Gorontalo,0.5422,123.0614,Indonesia,ID,IDN,Gorontalo,admin,191897,1360408580
Bago,Bago,10.5388,122.8384,Philippines,PH,PHL,Negros Occidental,,191210,1608943172
Malaybalay,Malaybalay,8.1564,125.1333,Philippines,PH,PHL,Bukidnon,admin,190712,1608859265
Jhelum,Jhelum,32.9425,73.7256,Pakistan,PK,PAK,Punjab,minor,190425,1586164490
Pābna,Pabna,24.0004,89.25,Bangladesh,BD,BGD,Rājshāhi,,190317,1050424286
Pak Kret,Pak Kret,13.9125,100.4978,Thailand,TH,THA,Nonthaburi,minor,190272,1764165203
Batu,Batu,-7.872,112.525,Indonesia,ID,IDN,Jawa Timur,,190184,1360427259
Saddiqabad,Saddiqabad,28.3006,70.1302,Pakistan,PK,PAK,Punjab,,189876,1586378758
Digos,Digos,6.75,125.35,Philippines,PH,PHL,Davao del Sur,admin,188376,1608635653
Prabumulih,Prabumulih,-3.4328,104.2356,Indonesia,ID,IDN,Sumatera Selatan,minor,188082,1360148993
Calbayog City,Calbayog City,12.07,124.6,Philippines,PH,PHL,Samar,,186960,1608088739
Pasuruan,Pasuruan,-7.6406,112.9065,Indonesia,ID,IDN,Jawa Timur,,186262,1360084806
Narsingdi,Narsingdi,23.9,90.7167,Bangladesh,BD,BGD,Dhaka,,185128,1050904616
Kuchlagh,Kuchlagh,31.0833,67.1056,Pakistan,PK,PAK,Balochistan,,184818,1586004129
Padalarang,Padalarang,-6.8435,107.4779,Indonesia,ID,IDN,Jawa Barat,,184182,1360652847
Tumpat,Tumpat,6.1978,102.171,Malaysia,MY,MYS,Kelantan,minor,183100,1458905603
Sorsogon,Sorsogon,12.9742,124.0058,Philippines,PH,PHL,Sorsogon,admin,182237,1608265953
Singosari,Singosari,-7.8925,112.6658,Indonesia,ID,IDN,Jawa Timur,,180740,1360458738
Mukdahan,Mukdahan,16.5431,104.7228,Thailand,TH,THA,Mukdahan,admin,180600,1764994534
Lhokseumawe,Lhokseumawe,5.1881,97.1403,Indonesia,ID,IDN,Aceh,,180200,1360418625
Palopo,Palopo,-3,120.2,Indonesia,ID,IDN,Sulawesi Selatan,,180130,1360740288
Petarukan,Petarukan,-6.8961,109.4514,Indonesia,ID,IDN,Jawa Tengah,,180084,1360979518
Buḍhānilkanṭha,Budhanilkantha,27.7758,85.3619,Nepal,NP,NPL,,,179688,1524541414
Roxas City,Roxas City,11.5894,122.7511,Philippines,PH,PHL,Capiz,admin,179292,1608344583
Purwakarta,Purwakarta,-6.5533,107.4472,Indonesia,ID,IDN,Jawa Barat,minor,179233,1360967092
Langsa,Langsa,4.48,97.9633,Indonesia,ID,IDN,Aceh,,178334,1360337304
Curug,Curug,-6.3711,106.8,Indonesia,ID,IDN,Jawa Barat,,176617,1360625815
Cianjur,Cianjur,-6.82,107.1408,Indonesia,ID,IDN,Jawa Barat,minor,176368,1360633374
Rantau Prapat,Rantau Prapat,2.3333,100.05,Indonesia,ID,IDN,Sumatera Utara,minor,175960,1360981676
Shibirghān,Shibirghan,36.665,65.752,Afghanistan,AF,AFG,Jowzjān,admin,175599,1004805783
Salatiga,Salatiga,-7.3247,110.5444,Indonesia,ID,IDN,Jawa Tengah,,175288,1360271289
Khapalu,Khapalu,35.1667,76.3333,Pakistan,PK,PAK,Gilgit-Baltistan,,175000,1586002802
Dagupan City,Dagupan City,16.043,120.334,Philippines,PH,PHL,Dagupan,admin,174302,1608530964
Lubao,Lubao,14.93,120.6,Philippines,PH,PHL,Pampanga,,173502,1608215915
Mexico,Mexico,15.0645,120.7203,Philippines,PH,PHL,Pampanga,,173403,1608191667
Keningau,Keningau,5.3378,116.1602,Malaysia,MY,MYS,Sabah,,173130,1458700775
Polomolok,Polomolok,6.22,125.07,Philippines,PH,PHL,South Cotabato,,172605,1608490461
General Mariano Alvarez,General Mariano Alvarez,14.3,121,Philippines,PH,PHL,Cavite,,172433,1608815735
San Miguel,San Miguel,15.1458,120.9783,Philippines,PH,PHL,Bulacan,,172073,1608046677
Talhar,Talhar,24.8833,68.8167,Pakistan,PK,PAK,Sindh,,172014,1586495104
Beji,Beji,-6.3704,106.8176,Indonesia,ID,IDN,Jawa Barat,,171660,1360401131
Surigao,Surigao,9.7897,125.4958,Philippines,PH,PHL,Surigao del Norte,admin,171107,1608611556
Kohat,Kohat,33.5833,71.4333,Pakistan,PK,PAK,Khyber Pakhtunkhwa,minor,170800,1586349992
Concepcion,Concepcion,15.3249,120.6554,Philippines,PH,PHL,Tarlac,,169953,1608682956
Tebingtinggi,Tebingtinggi,3.3194,99.1522,Indonesia,ID,IDN,Sumatera Utara,,169786,1360386781
Baliuag,Baliuag,14.954,120.901,Philippines,PH,PHL,Bulacan,,168470,1608703693
Moratuwa,Moratuwa,6.7804,79.88,Sri Lanka,LK,LKA,Western,,168280,1144324309
Teluknaga,Teluknaga,-6.0989,106.6381,Indonesia,ID,IDN,Jawa Barat,,167980,1360011332
Jamālpur,Jamalpur,24.9004,89.95,Bangladesh,BD,BGD,Mymensingh,,167900,1050233680
Sampit,Sampit,-2.5333,112.95,Indonesia,ID,IDN,Kalimantan Tengah,minor,166773,1360020231
Tuguegarao,Tuguegarao,17.6133,121.7303,Philippines,PH,PHL,Cagayan,admin,166334,1608110634
Ratnapura,Ratnapura,6.693,80.386,Sri Lanka,LK,LKA,Sabaragamuwa,admin,165998,1144739208
Tanjungbalai,Tanjungbalai,2.97,99.8,Indonesia,ID,IDN,Sumatera Utara,,165763,1360992709
Ungaran,Ungaran,-7.1381,110.405,Indonesia,ID,IDN,Jawa Tengah,minor,164916,1360790134
Tigaraksa,Tigaraksa,-6.2667,106.4667,Indonesia,ID,IDN,Jawa Barat,,163531,1360755390
Muridke,Muridke,31.802,74.255,Pakistan,PK,PAK,Punjab,,163268,1586205456
Muzaffargarh,Muzaffargarh,30.0694,71.1942,Pakistan,PK,PAK,Punjab,minor,163268,1586492401
Sariaya,Sariaya,13.97,121.53,Philippines,PH,PHL,Quezon,,161868,1608396060
Metro,Metro,-5.1167,105.3,Indonesia,ID,IDN,Lampung,,161799,1360659228
Bontang,Bontang,0.1333,117.5,Indonesia,ID,IDN,Kalimantan Timur,,161413,1360692406
Naic,Naic,14.32,120.77,Philippines,PH,PHL,Cavite,,160987,1608196842
Zaranj,Zaranj,30.96,61.86,Afghanistan,AF,AFG,Nīmrōz,admin,160902,1004504986
Kidapawan,Kidapawan,7.0083,125.0894,Philippines,PH,PHL,Cotabato,admin,160791,1608883158
Ziarat,Ziarat,30.381,67.727,Pakistan,PK,PAK,Balochistan,minor,160422,1586038421
Khanpur,Khanpur,28.65,70.68,Pakistan,PK,PAK,Punjab,,160308,1586169401
Khōst,Khost,33.3331,69.9169,Afghanistan,AF,AFG,Khōst,admin,160214,1004919977
Cadiz,Cadiz,10.95,123.3,Philippines,PH,PHL,Negros Occidental,,158544,1608224037
Ilagan,Ilagan,17.1489,121.8894,Philippines,PH,PHL,Isabela,admin,158218,1608190610
Gojra,Gojra,31.15,72.6833,Pakistan,PK,PAK,Punjab,,157863,1586904918
Panjgur,Panjgur,26.9683,64.1014,Pakistan,PK,PAK,Balochistan,minor,157693,1586296490
Mandi Bahauddin,Mandi Bahauddin,32.5797,73.4814,Pakistan,PK,PAK,Punjab,minor,157352,1586202018
Danao,Danao,10.53,123.93,Philippines,PH,PHL,Cebu,,156321,1608547808
Ghorāhī,Ghorahi,28.0408,82.4861,Nepal,NP,NPL,Lumbinī,minor,156164,1524494654
Capas,Capas,15.3372,120.59,Philippines,PH,PHL,Tarlac,,156056,1608379387
Pandi,Pandi,14.87,120.95,Philippines,PH,PHL,Bulacan,,155115,1608700526
Singaraja,Singaraja,-8.1167,115.0833,Indonesia,ID,IDN,Bali,minor,153930,1360426282
San Jose,San Jose,12.3528,121.0676,Philippines,PH,PHL,Occidental Mindoro,,153267,1608355709
Poblacion,Poblacion,10.4111,123.9822,Philippines,PH,PHL,Cebu,,153197,1608456191
Baubau,Baubau,-5.4622,122.6058,Indonesia,ID,IDN,Sulawesi Tenggara,,152143,1360789994
Minglanilla,Minglanilla,10.245,123.7964,Philippines,PH,PHL,Cebu,,151002,1608573791
San Jose,San Jose,15.8037,120.9991,Philippines,PH,PHL,Nueva Ecija,,150917,1608000478
Eminabad,Eminabad,32.0422,74.26,Pakistan,PK,PAK,Punjab,,150646,1586505120
Jaranwala,Jaranwala,31.3333,73.4167,Pakistan,PK,PAK,Punjab,,150380,1586829520
Naogaon,Naogaon,24.8118,88.947,Bangladesh,BD,BGD,Rājshāhi,minor,150025,1050668499
Mariveles,Mariveles,14.43,120.48,Philippines,PH,PHL,Bataan,,149879,1608735167
Saumlaki,Saumlaki,-7.975,131.3075,Indonesia,ID,IDN,Maluku,minor,149790,1360861988
Maīmanah,Maimanah,35.9333,64.75,Afghanistan,AF,AFG,Fāryāb,admin,149040,1004622920
Sagay,Sagay,10.9,123.42,Philippines,PH,PHL,Negros Occidental,,148894,1608284971
Abbottabad,Abbottabad,34.1558,73.2194,Pakistan,PK,PAK,Khyber Pakhtunkhwa,minor,148587,1586788758
Santiago,Santiago,16.68,121.55,Philippines,PH,PHL,Santiago,admin,148580,1608477470
Consolacion,Consolacion,10.4,123.95,Philippines,PH,PHL,Cebu,,148012,1608199695
Siem Reap,Siem Reap,13.3622,103.8597,Cambodia,KH,KHM,Siem Reap,admin,147866,1116263015
Kisaran,Kisaran,2.9833,99.6125,Indonesia,ID,IDN,Sumatera Utara,minor,147639,1360782288
Mati,Mati,6.9483,126.2272,Philippines,PH,PHL,Davao Oriental,admin,147547,1608000731
Dadu,Dadu,26.7325,67.7792,Pakistan,PK,PAK,Sindh,minor,146179,1586791198
Calapan,Calapan,13.414,121.18,Philippines,PH,PHL,Oriental Mindoro,admin,145786,1608578259
Calapan,Calapan,13.414,121.18,Philippines,PH,PHL,Bulacan,,145786,1608531332
Bhāndāria,Bhandaria,22.489,90.0627,Bangladesh,BD,BGD,Barishal,,145233,1050979013
Khairpur Mir’s,Khairpur Mir's,27.5333,68.7667,Pakistan,PK,PAK,Sindh,minor,144949,1586259149
Arayat,Arayat,15.1493,120.7692,Philippines,PH,PHL,Pampanga,,144875,1608482411
Rangkasbitung,Rangkasbitung,-6.3667,106.25,Indonesia,ID,IDN,Banten,minor,144733,1360558850
Urdaneta,Urdaneta,15.9761,120.5711,Philippines,PH,PHL,Pangasinan,,144577,1608117383
Lodhran,Lodhran,29.5333,71.6333,Pakistan,PK,PAK,Punjab,minor,144512,1586813871
Mehtar Lām,Mehtar Lam,34.6683,70.2089,Afghanistan,AF,AFG,Laghmān,admin,144162,1004590769
Calabayan,Calabayan,16.77,121.78,Philippines,PH,PHL,Isabela,,143403,1608955576
Ghaznī,Ghazni,33.5492,68.4233,Afghanistan,AF,AFG,Ghaznī,admin,143379,1004167490
Malasiqui,Malasiqui,15.92,120.42,Philippines,PH,PHL,Pangasinan,,143094,1608316754
Paghmān,Paghman,34.5833,68.95,Afghanistan,AF,AFG,Kābul,,143000,1004474181
Tinipuka,Tinipuka,-4.55,136.89,Indonesia,ID,IDN,Papua Tengah,,142909,1360525797
Nawābganj,Nawabganj,24.6,88.2667,Bangladesh,BD,BGD,Rājshāhi,,142361,1050253103
Negombo,Negombo,7.2111,79.8386,Sri Lanka,LK,LKA,Western,,142136,1144271397
Bahawalnagar,Bahawalnagar,29.9928,73.2536,Pakistan,PK,PAK,Punjab,minor,141935,1586152082
Bocaue,Bocaue,14.8,120.93,Philippines,PH,PHL,Bulacan,,141412,1608457468
Khuzdar,Khuzdar,27.8,66.6167,Pakistan,PK,PAK,Balochistan,,141395,1586530458
Subang,Subang,-6.5714,107.7614,Indonesia,ID,IDN,Jawa Barat,minor,141038,1360943203
Tabaco,Tabaco,13.35,123.73,Philippines,PH,PHL,Albay,,140961,1608252596
Porac,Porac,15.0719,120.5419,Philippines,PH,PHL,Pampanga,,140751,1608946840
Ozamiz City,Ozamiz City,8.15,123.85,Philippines,PH,PHL,Misamis Occidental,,140334,1608100412
Batu Pahat,Batu Pahat,1.8504,102.9333,Malaysia,MY,MYS,Johor,,140000,1458310769
Payatas,Payatas,14.7099,121.0997,Philippines,PH,PHL,Quezon,,139740,1608905832
Pakpattan,Pakpattan,30.3442,73.3839,Pakistan,PK,PAK,Punjab,minor,139525,1586409848
Tanay,Tanay,14.4972,121.2864,Philippines,PH,PHL,Rizal,,139420,1608260734
Dipolog,Dipolog,8.5872,123.3408,Philippines,PH,PHL,Zamboanga del Norte,admin,138141,1608664300
Candelaria,Candelaria,13.9311,121.4233,Philippines,PH,PHL,Quezon,minor,137881,1608579689
La Trinidad,La Trinidad,16.46,120.59,Philippines,PH,PHL,Benguet,admin,137404,1608000107
Jolo,Jolo,6,121,Philippines,PH,PHL,Sulu,admin,137266,1608685440
Gunungsitoli,Gunungsitoli,1.2833,97.6167,Indonesia,ID,IDN,Sumatera Utara,minor,137104,1360175198
Taxila,Taxila,33.7458,72.7875,Pakistan,PK,PAK,Punjab,,136900,1586018829
Gingoog,Gingoog,8.82,125.1,Philippines,PH,PHL,Misamis Oriental,,136698,1608630986
Nasugbu,Nasugbu,14.07,120.63,Philippines,PH,PHL,Batangas,,136524,1608413633
Bima,Bima,-8.46,118.7267,Indonesia,ID,IDN,Nusa Tenggara Barat,,136492,1360521866
Carcar,Carcar,10.12,123.63,Philippines,PH,PHL,Cebu,,136453,1608778175
Pageralam,Pageralam,-4.0167,103.25,Indonesia,ID,IDN,Sumatera Selatan,minor,136244,1360027360
Batang,Batang,-6.9081,109.7304,Indonesia,ID,IDN,Jawa Tengah,minor,136145,1360024582
Norzagaray,Norzagaray,14.92,121.05,Philippines,PH,PHL,Bulacan,,136064,1608520209
Birgañj,Birganj,27,84.8667,Nepal,NP,NPL,,,135904,1524676691
Floridablanca,Floridablanca,14.974,120.528,Philippines,PH,PHL,Pampanga,,135542,1608344732
Zafarwal,Zafarwal,32.35,74.9,Pakistan,PK,PAK,Punjab,,134275,1586796643
Dumaguete City,Dumaguete City,9.3103,123.3081,Philippines,PH,PHL,Negros Oriental,admin,134103,1608682936
Gubeng,Gubeng,-7.2729,112.7493,Indonesia,ID,IDN,Jawa Timur,,133900,1360012184
Daraga,Daraga,13.1619,123.6939,Philippines,PH,PHL,Albay,,133893,1608571209
Tokha,Tokha,27.75,85.3333,Nepal,NP,NPL,,,133755,1524599626
San Andres,San Andres,14.5739,121.0039,Philippines,PH,PHL,Rizal,,133727,1608862371
Tando Allahyar,Tando Allahyar,25.4617,68.7167,Pakistan,PK,PAK,Sindh,minor,133487,1586001015
Hagonoy,Hagonoy,14.83,120.73,Philippines,PH,PHL,Bulacan,,133448,1608693751
Batu Gajah,Batu Gajah,4.4692,101.0411,Malaysia,MY,MYS,Perak,,133422,1458671961
Naga,Naga,10.22,123.75,Philippines,PH,PHL,Cebu,,133184,1608928299
Srīpur,Sripur,24.2,90.4731,Bangladesh,BD,BGD,Dhaka,,132948,1050643433
San Carlos,San Carlos,10.4929,123.4095,Philippines,PH,PHL,Negros Occidental,,132650,1608048026
Adonara,Adonara,-8.25,123.15,Indonesia,ID,IDN,Nusa Tenggara Timur,,132345,1360760882
Talavera,Talavera,15.5839,120.9189,Philippines,PH,PHL,Nueva Ecija,,132338,1608474974
Surat Thani,Surat Thani,9.1397,99.3306,Thailand,TH,THA,Surat Thani,admin,132040,1764338230
Blitar,Blitar,-8.1,112.15,Indonesia,ID,IDN,Jawa Timur,,132018,1360011677
Leuwiliang,Leuwiliang,-6.5742,106.632,Indonesia,ID,IDN,Jawa Barat,,131352,1360771785
Maijdi,Maijdi,22.8667,91.1,Bangladesh,BD,BGD,Chattogram,,130842,1050060514
Udon Thani,Udon Thani,17.4167,102.75,Thailand,TH,THA,Udon Thani,admin,130531,1764676047
Angono,Angono,14.5234,121.1536,Philippines,PH,PHL,Rizal,,130494,1608373503
Silay,Silay,10.8,122.97,Philippines,PH,PHL,Negros Occidental,,130478,1608362038
City of Isabela,City of Isabela,6.7,121.97,Philippines,PH,PHL,Basilan,admin,130379,1608621038
Mojokerto,Mojokerto,-7.4722,112.4336,Indonesia,ID,IDN,Jawa Timur,,130196,1360053101
Battambang,Battambang,13.1028,103.1983,Cambodia,KH,KHM,Battambang,admin,130000,1116106237
Parepare,Parepare,-4.0167,119.6236,Indonesia,ID,IDN,Sulawesi Selatan,,129542,1360021476
Bamban,Bamban,15.2742,120.5669,Philippines,PH,PHL,Tarlac,,129011,1608680907
Sarhari,Sarhari,26.1,68.4833,Pakistan,PK,PAK,Sindh,,128958,1586621409
Guagua,Guagua,14.97,120.63,Philippines,PH,PHL,Pampanga,,128893,1608453085
Santo Tomas,Santo Tomas,7.53,125.62,Philippines,PH,PHL,Davao del Norte,,128667,1608792041
Rosario,Rosario,13.846,121.206,Philippines,PH,PHL,Batangas,,128352,1608786784
Tuaran,Tuaran,6.1774,116.2314,Malaysia,MY,MYS,Sabah,,128200,1458562692
Ahmadpur East,Ahmadpur East,29.1439,71.2592,Pakistan,PK,PAK,Punjab,,128112,1586824484
Wazirabad,Wazirabad,32.4353,74.1142,Pakistan,PK,PAK,Punjab,,128060,1586302348
Vihari,Vihari,30.0419,72.3528,Pakistan,PK,PAK,Punjab,minor,128034,1586888846
Garut,Garut,-7.2167,107.9,Indonesia,ID,IDN,Jawa Barat,minor,127980,1360030509
Guimba,Guimba,15.6606,120.765,Philippines,PH,PHL,Nueva Ecija,,127653,1608954884
Saidpur,Saidpur,25.7833,88.9,Bangladesh,BD,BGD,Rangpur,,127104,1050464696
Santa Cruz,Santa Cruz,14.5998,120.9802,Philippines,PH,PHL,Manila,,126735,1608318207
San Juan,San Juan,14.604,121.03,Philippines,PH,PHL,San Juan,admin,126347,1608817515
San Fernando,San Fernando,16.62,120.32,Philippines,PH,PHL,La Union,admin,125640,1608635527
Payakumbuh,Payakumbuh,-0.2333,100.6333,Indonesia,ID,IDN,Sumatera Barat,,125608,1360091636
Magelang,Magelang,-7.4667,110.2167,Indonesia,ID,IDN,Jawa Tengah,,124912,1360065728
New Mirpur,New Mirpur,33.15,73.7333,Pakistan,PK,PAK,Azad Kashmir,minor,124352,1586007078
Magalang,Magalang,15.22,120.67,Philippines,PH,PHL,Pampanga,minor,124188,1608172208
Baleraja,Baleraja,-6.5167,107.9169,Indonesia,ID,IDN,Jawa Barat,,124129,1360384725
Paleng,Paleng,-1.4,123.1667,Indonesia,ID,IDN,Sulawesi Tengah,,123580,1360144781
Santa Cruz,Santa Cruz,14.28,121.42,Philippines,PH,PHL,Laguna,,123574,1608971699
Gapan,Gapan,15.3122,120.9489,Philippines,PH,PHL,Nueva Ecija,,122968,1608386821
Pati,Pati,-6.7415,111.0347,Indonesia,ID,IDN,Jawa Tengah,minor,122785,1360407556
Bayawan,Bayawan,9.37,122.8,Philippines,PH,PHL,Negros Oriental,,122747,1608189345
Bayan Lepas,Bayan Lepas,5.2999,100.2605,Malaysia,MY,MYS,Pulau Pinang,,122654,1458488654
Indramayu,Indramayu,-6.3528,108.3242,Indonesia,ID,IDN,Jawa Barat,minor,122400,1360004807
Farīdpur,Faridpur,23.5986,89.8353,Bangladesh,BD,BGD,Dhaka,,121632,1050187264
Kamalia,Kamalia,30.7333,72.65,Pakistan,PK,PAK,Punjab,,121401,1586927428
Tabuk,Tabuk,17.4069,121.4425,Philippines,PH,PHL,Kalinga,,121033,1608831439
Nakhon Pathom,Nakhon Pathom,13.8206,100.0625,Thailand,TH,THA,Nakhon Pathom,admin,120657,1764251992
Kotamobagu,Kotamobagu,0.7333,124.3167,Indonesia,ID,IDN,Sulawesi Utara,,120597,1360015626
Pelabuhanratu,Pelabuhanratu,-6.9878,106.5439,Indonesia,ID,IDN,Jawa Barat,minor,120488,1360747715
Kot Addu,Kot Addu,30.4664,70.9656,Pakistan,PK,PAK,Punjab,,120479,1586130042
Poblacion,Poblacion,14.3854,121.029,Philippines,PH,PHL,Muntinlupa,,120115,1608197194
Kandy,Kandy,7.2931,80.635,Sri Lanka,LK,LKA,Central,admin,120087,1144308408
Ban Bang Pu Mai,Ban Bang Pu Mai,13.5204,100.666,Thailand,TH,THA,Samut Prakan,,120058,1764009212
Ghotki,Ghotki,28.1,69.19,Pakistan,PK,PAK,Sindh,minor,119879,1586388145
Fulgāzi,Fulgazi,23.1461,91.4409,Bangladesh,BD,BGD,Chattogram,,119558,1050136232
Candaba,Candaba,15.0933,120.8283,Philippines,PH,PHL,Pampanga,,119497,1608001625
Port Dickson,Port Dickson,2.5228,101.7959,Malaysia,MY,MYS,Negeri Sembilan,,119300,1458349611
Soasio,Soasio,0.6833,127.4,Indonesia,ID,IDN,Maluku Utara,,118613,1360827216
Nowshera,Nowshera,34.0153,71.9747,Pakistan,PK,PAK,Khyber Pakhtunkhwa,minor,118594,1586290729
Calumpit,Calumpit,14.92,120.77,Philippines,PH,PHL,Bulacan,,118471,1608584009
Butwāl,Butwal,27.7,83.45,Nepal,NP,NPL,Lumbinī,admin,118462,1524843250
Kampong Cham,Kampong Cham,12,105.45,Cambodia,KH,KHM,Kampong Cham,admin,118242,1116115849
Dinalupihan,Dinalupihan,14.88,120.47,Philippines,PH,PHL,Bataan,,118209,1608149999
Malita,Malita,6.4108,125.6144,Philippines,PH,PHL,Davao Occidental,admin,118197,1608802375
Ligao,Ligao,13.22,123.52,Philippines,PH,PHL,Albay,,118096,1608907106
Banyuwangi,Banyuwangi,-8.2186,114.3669,Indonesia,ID,IDN,Jawa Timur,minor,117558,1360008480
Badin,Badin,24.6572,68.8406,Pakistan,PK,PAK,Sindh,minor,117455,1586870705
Midsayap,Midsayap,7.19,124.53,Philippines,PH,PHL,Cotabato,,117365,1608454598
Apalit,Apalit,14.9496,120.7587,Philippines,PH,PHL,Pampanga,,117160,1608288417
Soreang,Soreang,-7.0372,107.5167,Indonesia,ID,IDN,Jawa Barat,minor,116780,1360684486
Samal,Samal,7.05,125.73,Philippines,PH,PHL,Davao del Norte,,116771,1608425228
Datu Odin Sinsuat,Datu Odin Sinsuat,7.1889,124.1839,Philippines,PH,PHL,,admin,116768,1608999953
Himamaylan,Himamaylan,10.1,122.87,Philippines,PH,PHL,Negros Occidental,,116240,1608765297
Dharān,Dharan,26.8167,87.2667,Nepal,NP,NPL,,,116181,1524888375
Bongao,Bongao,5.0292,119.7731,Philippines,PH,PHL,Tawi-Tawi,admin,116118,1608490585
Sri Jayewardenepura Kotte,Sri Jayewardenepura Kotte,6.9,79.9164,Sri Lanka,LK,LKA,Western,primary,115826,1144239330
San Ildefonso,San Ildefonso,15.0789,120.9419,Philippines,PH,PHL,Bulacan,,115713,1608068184
Tarogong,Tarogong,-7.215,107.8856,Indonesia,ID,IDN,Jawa Barat,minor,115660,1360293005
Los Baños,Los Banos,14.17,121.22,Philippines,PH,PHL,Laguna,,115353,1608920078
Swabi,Swabi,34.1202,72.4702,Pakistan,PK,PAK,Khyber Pakhtunkhwa,minor,115018,1586628764
Rawajaya,Rawajaya,-7.58,108.8828,Indonesia,ID,IDN,Jawa Tengah,,114869,1360338385
Thimphu,Thimphu,27.4722,89.6361,Bhutan,BT,BTN,Thimphu,primary,114551,1064010361
Iriga City,Iriga City,13.4231,123.4122,Philippines,PH,PHL,Camarines Sur,,114457,1608112592
